0,27,1096.0
0,28,171.0
0,29,586.0
0,30,115.0
0,31,1333.0
0,33,1667.0
0,34,1017.0
0,36,8426.0
0,37,3691.0
0,38,3781.0
0,40,4658.0
0,41,5188.0
0,47,2844.0
0,48,1881.0
0,51,5656.0
0,52,5324.0
0,69,2294.0
0,70,956.0
0,71,344.0
0,73,2627.0
0,74,3968.0
0,78,5400.0
0,79,3481.0
0,80,2581.0
0,85,2107.0
0,86,2240.0
0,92,952.0
0,93,1632.0
0,109,4268.0
0,110,2175.0
0,116,687.0
0,117,1579.0
0,118,386.0
0,119,234.0
0,120,8118.0
0,121,3428.0
0,122,4259.0
0,127,2734.0
0,131,4542.0
0,132,2126.0
0,133,945.0
0,134,4847.0
0,135,1225.0
0,136,2750.0
0,144,506.0
0,148,521.0
0,149,629.0
0,150,2121.0
0,151,3521.0
0,152,3904.0
0,153,329.0
0,154,632.0
0,155,6.0
0,156,87.0
0,157,1171.0
0,158,676.0
0,166,6465.0
0,167,2845.0
0,168,1113.0
0,173,3236.0
0,175,3248.0
0,176,4374.0
0,177,4491.0
0,182,4925.0
0,183,4703.0
0,184,1652.0
0,185,3117.0
0,187,1739.0
0,188,2466.0
0,191,11233.0
0,192,5606.0
0,202,4039.0
0,203,4860.0
0,207,2900.0
0,208,3532.0
0,209,3461.0
0,210,4109.0
0,211,3325.0
0,213,807.0
0,214,1105.0
0,215,597.0
0,216,538.0
0,217,473.0
0,218,191.0
0,219,7943.0
0,220,3435.0
0,221,2335.0
0,222,1329.0
0,223,3069.0
0,224,149.0
0,225,1645.0
0,228,732.0
0,229,391.0
0,230,1991.0
0,231,1481.0
0,232,1613.0
0,233,1614.0
0,234,504.0
0,235,320.0
0,236,652.0
0,237,731.0
0,238,1531.0
0,239,21.0
0,252,292.0
0,253,226.0
0,254,1008.0
0,298,1964.0
0,299,3307.0
0,300,2515.0
0,301,2495.0
0,302,1760.0
0,303,1226.0
0,304,2620.0
0,305,1686.0
0,306,53.0
0,307,1967.0
0,308,1824.0
0,309,515.0
0,310,2832.0
0,318,1993.0
0,319,836.0
0,320,1347.0
0,321,2484.0
0,322,723.0
0,323,1176.0
0,324,3024.0
0,325,2607.0
0,326,4126.0
0,327,663.0
0,328,1391.0
0,329,1980.0
0,330,1531.0
0,346,1758.0
0,347,2602.0
0,348,3825.0
0,349,2616.0
0,350,2118.0
0,351,4266.0
0,352,5165.0
0,353,4324.0
0,354,5102.0
0,355,8184.0
0,356,2954.0
0,357,5134.0
0,358,3355.0
0,359,2956.0
0,360,4368.0
0,361,4816.0
0,362,4046.0
0,363,4664.0
0,364,4429.0
0,365,3115.0
0,366,2776.0
0,367,5707.0
0,368,3391.0
0,369,2884.0
0,370,996.0
0,371,3553.0
0,372,2897.0
0,373,3589.0
0,374,5376.0
0,375,4136.0
0,376,3182.0
0,377,3595.0
0,378,3547.0
0,379,794.0
0,380,1642.0
0,381,3068.0
0,382,1163.0
0,385,1329.0
0,386,2682.0
0,387,3598.0
0,388,92.0
0,389,1662.0
0,390,3615.0
0,391,738.0
0,392,1539.0
0,393,3779.0
0,394,4151.0
0,395,2780.0
0,396,2069.0
0,397,6736.0
0,398,4242.0
0,399,4381.0
0,400,1113.0
0,401,2544.0
0,402,1289.0
0,403,4224.0
0,404,3310.0
0,405,3821.0
0,406,5337.0
0,407,3276.0
0,408,998.0
0,409,1206.0
0,410,303.0
0,433,2237.0
0,434,1856.0
0,435,1367.0
0,438,405.0
0,439,1557.0
0,440,1136.0
0,441,1105.0
0,448,926.0
0,455,1237.0
0,456,1394.0
0,457,1400.0
0,458,289.0
0,460,3623.0
0,469,2657.0
0,470,1033.0
0,471,960.0
0,472,1948.0
0,473,1824.0
0,474,1480.0
0,475,237.0
0,476,1543.0
0,477,1377.0
0,478,2518.0
0,479,1390.0
0,480,2405.0
0,481,1324.0
0,488,187.0
0,489,590.0
0,490,1780.0
0,491,1656.0
0,492,832.0
0,493,1984.0
0,495,1147.0
0,498,808.0
0,499,1605.0
0,500,1768.0
0,501,1956.0
0,504,1550.0
0,505,2044.0
0,506,1865.0
0,507,703.0
0,508,1007.0
0,509,784.0
0,510,1087.0
0,511,1410.0
0,544,1492.0
0,545,2185.0
0,546,1049.0
0,547,1732.0
0,548,1115.0
0,549,1792.0
0,550,7205.0
0,551,2227.0
0,552,2766.0
0,553,1869.0
0,554,1100.0
0,555,2974.0
0,556,3588.0
0,557,5409.0
0,558,2921.0
0,559,1080.0
0,561,3944.0
0,562,2535.0
0,563,1354.0
0,565,2956.0
0,566,1335.0
0,567,5850.0
0,572,583.0
0,589,747.0
0,590,288.0
0,591,598.0
0,592,156.0
0,593,105.0
0,594,111.0
0,595,1715.0
0,596,173.0
0,598,2262.0
0,599,2054.0
0,600,2832.0
0,601,2620.0
0,602,1358.0
0,603,401.0
0,604,1202.0
0,605,2798.0
0,612,905.0
0,624,2785.0
0,627,3357.0
0,628,2944.0
0,630,3686.0
0,631,906.0
0,632,1906.0
0,633,1647.0
0,634,2934.0
0,635,710.0
0,636,505.0
0,637,2551.0
0,638,729.0
0,639,823.0
0,644,6558.0
0,646,2239.0
0,647,3218.0
0,655,1010.0
0,656,2264.0
0,657,3848.0
0,658,2667.0
0,660,4231.0
0,661,3478.0
0,662,5560.0
0,663,859.0
0,672,1778.0
0,675,4742.0
0,676,3949.0
0,677,3425.0
0,679,3563.0
0,680,4205.0
0,681,6300.0
0,685,3878.0
0,686,2364.0
0,687,5164.0
0,688,2070.0
0,693,593.0
0,695,455.0
0,700,2642.0
0,703,1280.0
0,704,452.0
0,705,706.0
0,706,48.0
0,709,1045.0
0,711,449.0
0,712,271.0
0,713,1674.0
0,714,502.0
0,715,399.0
0,716,2012.0
0,717,2475.0
0,718,1410.0
0,719,1058.0
0,720,1410.0
0,721,292.0
0,722,800.0
0,723,1225.0
0,728,1743.0
0,729,1006.0
0,732,382.0
0,733,596.0
0,736,838.0
0,743,3607.0
0,744,2964.0
0,745,945.0
